id,type,name,country
e48df67a-b4bd-4ebe-be9b-b4440056f4e9,Limited Liability Company,Happy Bear Investment,Hong Kong SAR China
5ad09040-ad33-4ab2-923b-e2e9eed304a3,Professional Limited Liability Company,Titania,Nauru
960dc993-56b7-4b10-aa1b-ee8ee1496361,Limited Liability Partnership,Allstate,Finland
f2e73ba9-945f-4ef9-bc95-f981de621bda,Limited Partnership,Smith and Company,Benin
26c037b1-6bf9-4889-a383-6530a89ab1f7,Corporation,Aspyr Media,Spain
7247bb0f-92d3-4769-b2dd-576ca06348b8,Limited Partnership,Werner Enterprises,Burundi
daff3967-cee3-4a85-bf38-352b1d95ec11,Limited Liability Limited Partnership,Prahject Planner,Tokelau
cdaeb19c-74ea-4fd1-bcc2-01d6225a0679,Incorporated,Borders Group,South Africa
b109e571-0dd7-46f3-a2c4-f031d99338bd,Limited Liability Partnership,NCR Corporation,Brazil
aab4934f-8fef-4505-8031-63efe343b062,Corporation,Olan Mills  Inc.,Australia
1a5edc27-0664-4606-8bac-6fc0d9dd6d87,Limited Liability Company,Mikro Designs,South Africa
3d03190f-9ac0-4236-a51a-0cbdab77e8ec,Limited Liability Partnership,DISH Network,China
4811c85a-d6b6-4260-820a-8aa97eca66f6,Limited Liability Company,Reliable Garden Management,Malawi
2fa6821e-8b9c-4dbf-bc44-c9cc163ed862,Limited Liability Partnership,Dreamscape Garden Care,Ukraine
80e77428-224d-4383-be59-96b86a843ac5,Limited Liability Company,The Coca-Cola Company,Timor-Leste
14e97771-d905-4c97-a928-792ee87716e2,Limited Liability Company,Adapt,Lithuania
f2225b9d-2baf-4da3-8de2-33660142ca2b,Professional corporation,Always (product),Malta
b4a93588-93ac-417b-bf66-dcb3661059d3,Limited Liability Company,Eli Lilly and Company,Ireland
033e833a-ff26-42a0-b1d7-2e8df8b4adfb,Professional Limited Liability Company,Prestigabiz,Tuvalu
d261ea5a-259b-4131-9b34-a3d302d438c6,Professional Limited Liability Company,The White Swan,São Tomé & Príncipe
ebbf1392-6d1b-438a-bce3-171f45cb7ab2,Limited Liability Company,KBR,Libya
241b3d74-a406-4998-b142-fdc5d7bfce76,Limited Liability Company,Sterling Ledet & Associates  Inc.,Iraq
86913761-36cc-45cb-843d-466fee468173,Corporation,Biomet,French Southern Territories
3a2a9948-bbf9-4238-8f3e-991eda9251cf,Corporation,Russell Stovers,Mauritania
c7074fa8-d7cd-4e8d-85c3-e4cc462c4491,Limited Partnership,Red Hat,Belarus
272ab685-ee98-4c2e-9762-7c4fc7304be5,Professional Limited Liability Company,Wynn Resorts,Sierra Leone
1a9b10dc-f59d-4a9c-8005-c733b0e214d2,Professional Limited Liability Company,Universal Studios,Réunion
28943732-6801-40ca-829e-5316fdb31b2e,Limited Liability Company,Frasca International,Spain
28e7aa7e-7609-4677-851f-df320cb22546,Limited Liability Limited Partnership,Brilliant Home Designs,India
f74142ea-7408-4b86-8648-a13e9bde3ad2,Incorporated,Marantz,Malta
f9f625cf-6f40-43f6-b509-130afe4a6c38,Corporation,Coventry Health Care,Turkmenistan
02705d5c-4ce2-4742-9002-4caf8c7569ac,Incorporated,Plan Future,Chile
5c1d2a17-ddf1-4db6-b5b2-52b606465c1e,Limited Liability Partnership,ION Media Networks,Cambodia
2f2e4394-8a58-4f83-9962-24543f11fa65,Limited Liability Company,Yahoo!,Iran
29d5ac5b-7a7d-493c-946d-421425bb0b8d,Limited Liability Limited Partnership,Georgia Pacific,Djibouti
82f13e72-fae0-4a60-b31e-de9d6d8888e9,Professional corporation,Abbott Laboratories,North Korea
bc81c85a-dcfc-4d9d-8b9d-bc69ec4dbdd6,Professional Limited Liability Company,Megatronic,Bhutan
24a35826-f65b-4b11-8871-c056c943bdcf,Limited Liability Company,Ejecta,Moldova
16b88d78-b934-41e5-835c-cd38856ed3a1,Limited Liability Partnership,Paramount Pictures,Pitcairn Islands
96225538-9ab6-45a8-a800-e773a61ac542,Limited Liability Limited Partnership,American Financial Group,Central African Republic
934c41ea-8160-45f4-82a1-31d3f1ea289b,Limited Liability Limited Partnership,American Home Mortgage,Mauritania
fe48808c-1abe-4c72-9261-920aeb773f32,Professional corporation,Realty Depot,Andorra
de4507cc-2bd8-4550-9478-e3b82f62423d,Professional corporation,Earthworks Garden Kare,Micronesia
014a94e2-1e78-4567-8f74-8c390fb8c2d2,Professional corporation,Monk Home Funding Services,American Samoa
e88d58eb-d3f1-4d8b-9923-e29352e02d57,Corporation,Sur La Table,Kosovo
ddc011d2-99fd-4650-bfaf-0bd267fc009b,Incorporated,Asian Answers,Uzbekistan
f2eacb0e-0dd6-464b-98d4-d502879ac125,Limited Liability Partnership,Twitter,Kiribati
8678d0d3-3bd4-4361-b116-4632475fa7a4,Limited Liability Company,Fellowship Investments,Zimbabwe
1bfa4256-0573-4856-937d-034e93698363,Professional Limited Liability Company,Capital One,Zambia
b455f81c-6933-4b8a-bfbe-01cedefccf30,Limited Liability Partnership,Envirotecture Design Service,Panama
d13c0260-2315-493c-9719-65ca1e947b87,Professional corporation,Dreamscape Garden Care,New Caledonia
6705d8de-93b0-4d8e-9aab-a4b48b209bc5,Limited Liability Company,Bath & Body Works,Morocco
4497ca3f-fd3c-4625-b88b-a59e44abd031,Professional Limited Liability Company,Pro Garden Management,Uganda
bef1cf57-d04c-4d0a-adf4-286faa5b91a3,Limited Partnership,Lowe's,South Georgia & South Sandwich Islands
84da780d-25f3-4ea7-999d-a3bce37a309f,Professional Limited Liability Company,AVST,China
d450fc9b-436f-420e-97a4-5a90c5e6b2f0,Limited Liability Partnership,Transocean,Christmas Island
62ae85d4-9024-4e20-90d7-0abfbdf024c0,Limited Liability Company,Altec Lansing,Somalia
e7614390-996f-4213-97cb-9eb4ecb84024,Professional corporation,Dun Rite Lawn Maintenance,Hungary
04b0b6a3-6c14-437e-8f02-0c86f13cb5c6,Limited Partnership,Rayovac,Djibouti
11cc0b16-a7a2-4ff7-bad9-c51431a75fc9,Incorporated,Union Oil Company of California (Unocal),Bahrain
fed53eea-8e03-4908-9723-ea150f58a97f,Limited Liability Company,Bushmaster Firearms International,Cameroon
a261cd49-a837-4958-afb3-a19b890c8782,Professional Limited Liability Company,DirecTV,Mexico
e916a1cc-9333-4d24-8e83-17e818f69db9,Limited Liability Company,ONEOK,Ethiopia
d968866a-6742-4d2b-a3db-359a8c25a527,Corporation,Hot Topic,Andorra
f792841e-10eb-4cfe-9d4a-9aa07598a7a2,Professional corporation,Hallmark Cards,British Virgin Islands
26cfc09e-5eb3-49a8-b32a-e06306c60bfb,Limited Liability Partnership,Mars Incorporated,New Caledonia
7e5eb0e1-22fa-42ae-8c96-504f97d12740,Limited Liability Partnership,Agilent Technologies,Canada
198f6f15-d526-4ce1-a0a7-63fa8111ded1,Professional corporation,Shure Incorporated,Swaziland
acc2abca-b1f3-4173-83ea-3669a0ce9026,Limited Liability Company,KBR,Rwanda
57b1bff4-765e-4f4f-a028-e4bb51cb07b4,Limited Liability Limited Partnership,Emerson Electric Company,Greenland
f9b7d027-4b29-4aaa-bb23-7d94a5b9ece8,Incorporated,LeapFrog Enterprises,Cook Islands
aec9ef0a-6413-4f13-ac8c-e08e58468e17,Limited Liability Company,Realty Solution,Northern Mariana Islands
84318045-dd1e-4ee5-80ea-ec19c7b301b7,Corporation,Kroger,Peru
36ef30c9-f891-45f8-ab44-89be9305a182,Limited Partnership,Western Digital,Botswana
d04c863c-d681-4ad2-a12a-c9d93ec58b39,Incorporated,Grade A Investment,Bahrain
ae2a646e-ac20-45b0-92c7-dc274d7967f1,Incorporated,Trinity Industries Inc.,Greece
6672b706-acbf-4311-97ce-968f524bfe8b,Limited Liability Partnership,Galaxy Man,American Samoa
63235a68-3ee5-4c82-a215-01571f4a2e0d,Professional Limited Liability Company,AND1,Thailand
7f105690-1f21-4a63-b8b1-40f187bb2770,Limited Liability Limited Partnership,Safeway Inc.,Hong Kong SAR China
2ef4b779-0731-42de-ba4c-d87477dccb1f,Limited Liability Company,EMC Corporation,Czech Republic
8d389b61-cda9-42b5-a691-2db15d54ce58,Limited Partnership,Blyth  Inc.,United States
f227cd4f-861e-4c6e-bdd7-d05678f4b533,Limited Partnership,Bold Ideas,Croatia
fffc1e66-32b4-498d-8a20-5ca2570eaa9d,Professional corporation,A+ Investments,Andorra
08756f21-0bdd-4fe1-a9fe-a5f54aa9eb88,Professional Limited Liability Company,Spectrum Brands,Indonesia
ed7cfaf5-57a5-4549-b227-24cfe4a76839,Limited Liability Partnership,DC Comics,Dominica
1fbeda7d-69e0-4d2e-ba62-9bf2404e68e3,Professional Limited Liability Company,The Library Corporation (TLC),Fiji
3b67155c-8e3a-42a7-9e9c-bf68f5c8b266,Limited Liability Company,Mission You,Faroe Islands
0924147c-b744-411d-b54a-b625989b056d,Limited Liability Company,Formula Grey,Sierra Leone
7ba2ec4a-6f06-4f68-8594-021ef29a8d1b,Limited Partnership,Sterling Commerce,Iceland
61885705-6e70-42bc-9b79-4360a983788f,Limited Liability Company,BorgWarner,Lebanon
63d33067-f03c-4da9-aba8-55b148b2075f,Professional Limited Liability Company,Fox Film Corporation,Tonga
d9ef215e-85f4-42ce-a5ff-ea40635c7d25,Limited Liability Limited Partnership,The Liberty Corporation,Bahrain
f68e7a29-e2a6-4da0-bdfb-406c5cf9dd52,Limited Liability Company,Oreck Corporation,Vanuatu
fe9829b4-ae30-4d06-81d8-cfb1c8d5cd6c,Limited Liability Partnership,Plan Smart,Ethiopia
1553939f-5c3e-45e3-bc7d-fb87855739f9,Limited Liability Company,Schoep's Ice Cream,Caribbean Netherlands
b7f8eccc-946d-41e1-b281-150c1ce0873a,Limited Liability Company,Cougar Investment,Mongolia
6989c5bc-f393-463b-9db3-eb6250e3cba3,Limited Partnership,Medimix International,Netherlands
5fede5ae-82d8-4ce3-a570-8c3d92e3583e,Professional Limited Liability Company,Colgate-Palmolive,Canada
41d6fa6e-902e-4ad5-8291-d5a9b0f9a997,Limited Liability Company,Tropicana Products,Denmark
85f39164-21b1-463c-97d0-72a5e97c90c5,Limited Liability Company,American International Group,Papua New Guinea
65da500a-719a-4b1e-bee2-bcf55fa92f97,Professional corporation,American Airlines,Mexico
caac960a-a08f-4915-a7d8-ad10b973348a,Limited Partnership,Allen Organ Company,Japan
c109e980-23dd-42bf-a6a1-5664b7e86d7f,Limited Liability Company,Vivitar,Tonga
cb7f2529-4764-4e90-8742-7613ac14a2e7,Limited Liability Partnership,Triumph Group,Maldives
35589484-1a7c-4ddc-b2a8-ee8cdd9f38d2,Incorporated,Gas Legion,Jamaica
0e060fa7-c0c6-424f-ae47-f398e6c96dea,Limited Liability Limited Partnership,Hardee's,St. Helena
6e245a57-7efd-4fda-9b0d-968a1e43fd40,Limited Partnership,Nvidia,South Georgia & South Sandwich Islands
0f9a99a6-dd03-4b58-8d17-11163339ba08,Limited Liability Company,Barnes & Noble,Angola
36818fb7-7dba-4900-86fb-c5778f2dff62,Limited Partnership,Prahject Planner,Barbados
7fe8e078-53bd-4353-9873-d9e70edb6c11,Corporation,Netaid,Netherlands
83f72b11-ea9f-47af-842c-f5f44835af11,Professional Limited Liability Company,Vizio,Zimbabwe
cbc2992f-1d34-43bc-b085-668d1fe9f69f,Limited Liability Limited Partnership,Eureka,Anguilla
18f99d3e-57e2-4f1c-810a-fbf3022bfe02,Limited Liability Partnership,GTECH,Micronesia
e97853a7-4376-49bd-8d71-c14d18e50d0f,Professional Limited Liability Company,Transocean,Palau
3a3e0235-074a-441a-8bb7-be38081feebf,Professional corporation,Briggs & Stratton,Rwanda
24d8cccc-3d81-45cd-8598-e0664ef4c6de,Incorporated,House of Gas,Paraguay
75b590a8-b831-4934-a5ea-04ed8b1e5bff,Limited Liability Company,Big Lots,St. Kitts & Nevis
1566d332-39bd-4465-b916-ba1c963f1836,Limited Liability Company,Enterasys Networks,Algeria
2d5a4c26-25cb-48c2-bcc0-a3f4f3858a2e,Limited Liability Limited Partnership,Textron Inc.,Tonga
48d5fcc7-fa01-4905-8937-5f574ceb9a32,Limited Liability Limited Partnership,Sterling Commerce,Algeria
1f0843da-6aed-4176-8ee2-7dd59aecbc0c,Corporation,Rockwell Automation,Swaziland
bdb91d60-434d-49a2-8e4b-4ae542f73d9d,Limited Liability Partnership,Federal National Mortgage Association,Bahrain
8de92fc0-2e41-4ed3-80e0-e9ad30ff99d0,Limited Liability Limited Partnership,Testor Corporation,Montenegro
433f0fae-b41e-46bb-81fe-d7879ae77a20,Limited Liability Limited Partnership,Fragrant Flower Lawn Services,Oman
7e499cf9-be80-4235-89d0-e4edd99578f8,Professional Limited Liability Company,Wells Fargo Bank  N.A.,Laos
4fa3a33d-9d2f-4072-b9b8-e08a79555db8,Incorporated,Dillard's,Samoa
3bab877d-9f1f-4d09-b12e-610dd912bdba,Limited Liability Company,Progressive Corporation,South Africa
f36383dc-62a7-467b-8296-4158926ed587,Corporation,Matrix Interior Design,Czech Republic
9baed826-0ae8-4e37-a643-6bea39495f67,Incorporated,Albemarle Corporation,Bulgaria
b9629a89-54e9-4ae2-aa31-016feeb55fb5,Limited Liability Partnership,Superior Interior Design,Tanzania
6df3e8b3-ad69-44d8-b066-369c756d787d,Limited Liability Limited Partnership,Birdwell,Botswana
c436b660-d050-4a8b-9a35-d5b63166f37d,Limited Liability Partnership,Payless ShoeSource,Cayman Islands
92c63f63-b87e-4d1e-82bd-abd8ec8bdd90,Professional Limited Liability Company,DivX  Inc.,Guinea
9e42bec5-1d4c-497a-b8a6-b29b16fe88c4,Professional corporation,Megatronic,Kosovo
42a3b4e4-a7ee-4e0f-82d4-a1e156efdbb5,Corporation,Johnson Controls,Switzerland
0dc4ca76-21c7-4ef6-b078-fc1e6106a855,Limited Liability Partnership,World Financial Group,Norfolk Island
3f501b9b-b035-4e70-8a1e-ba3d5df076b0,Limited Liability Partnership,Wizards of the Coast,San Marino
6c1eea4b-8908-42b9-97be-b450b9025e4f,Limited Liability Partnership,Gibson Guitar Corporation,Sint Maarten
4e23038a-b428-4846-b36f-2afc6141d681,Limited Liability Company,BFG Technologies,Benin
03fa38b9-318a-4c97-961a-bde1cd508c81,Limited Partnership,Sequoia Voting Systems,Mexico
54e4e92a-3d04-4087-9bd2-ceea608c3cd3,Incorporated,A Plus Lawn Care,Grenada
2bd54264-86ca-4d79-ac4b-3cc9a74103f4,Limited Liability Company,Copeland's,Comoros
9072df22-8270-40e9-9176-e294891c4e7f,Professional corporation,Anadarko Petroleum Corporation,Fiji
8f1a355c-af2f-416e-9f60-0b0d8a550079,Limited Liability Partnership,Jack in the Box,British Virgin Islands
85753f03-070f-41d2-9bd5-3fb8108d6f6d,Professional corporation,NetApp,Mozambique
727c7171-5f69-4b16-a669-0b1a6c915cda,Limited Partnership,Prestiga-Biz,Anguilla
903124db-aff8-4496-8061-2ca577707811,Limited Partnership,TransDigm Group,Czech Republic
12cbcd79-7300-4830-b266-30f577c9c11a,Professional corporation,Clear Channel Communications,Kosovo
714fc978-10a8-4c03-ab04-2aba7fe6c129,Incorporated,News Corporation,Canada
78ab7df7-f1e9-4c0f-9547-4f2e88dbb715,Professional corporation,Bath & Body Works,Papua New Guinea
23462405-541f-4552-a011-462c9172449f,Limited Liability Partnership,Growmark,Rwanda
39e34e72-271d-4085-8a69-912b4f34d46d,Incorporated,Ameren,Mauritius
ff9f3e15-c117-411b-9b68-459f80cdef71,Limited Liability Limited Partnership,Walt Disney Company,Sudan
89634d8a-51bb-4fd8-8908-52e8e2dbeb59,Limited Liability Company,Harley-Davidson,Central African Republic
4563ac81-62da-4d49-8a1e-cd129f04f759,Professional Limited Liability Company,Strength Gurus,Iraq
58fe113f-7012-4c6b-9e3c-fac7bfb255c9,Limited Partnership,Bain & Company,Mauritania
05cdafd4-f62d-486f-9c23-be1ea948103c,Incorporated,The Walt Disney Company,St. Pierre & Miquelon
957b84f2-1eac-47ba-b814-97d282adb61e,Limited Liability Company,New Balance,Liberia
8046d90c-59b2-4ef3-92d2-32a7392ffb07,Limited Liability Company,Opticomp,Morocco
cb6b0b05-d907-4176-9a6f-7c3bf547ad6f,Professional corporation,Kraft Foods,Philippines
9e7a19e5-770f-45f1-8634-c8aa565b0986,Professional Limited Liability Company,Rollins Inc.,Mauritius
0f0ba6aa-a5b3-4997-b8d8-40e60011b4c2,Corporation,Rite Aid Corporation,Albania
3bcf3ce1-48ba-4176-bccc-8b7b964f5ee7,Limited Partnership,Hunt Petroleum,French Guiana
b7bd5f1a-a921-4d35-96c2-6baa9dea11d5,Limited Liability Company,Vizio,Central African Republic
4a2f20ff-6ef0-4ec2-b7b8-493bc66589d3,Limited Liability Company,Affiliated Computer Services,Thailand
ebc1e9c3-1488-418b-a49a-162a10cacfb4,Incorporated,Amphenol Corporation,Ascension Island
42129bab-e161-4688-8a65-7a0cefc48168,Incorporated,Bushmaster Firearms International,Chile
703b22d9-0473-459c-9f92-3815cbe2467a,Professional corporation,Autodesk,Moldova
f7fac356-a2cd-4152-ba60-14173e381dd8,Limited Liability Partnership,Marathon Oil,Iran
76539113-587f-42db-ab4a-9443e4c9a479,Limited Partnership,Advanced Micro Devices,Sierra Leone
81126b43-4275-422d-92cf-2b37dd8df2f0,Limited Liability Partnership,Union Oil Company of California (Unocal),Hong Kong SAR China
e21055c3-1ec0-44ff-b581-dd600b726648,Limited Partnership,AND1,Mozambique
7255f51e-ae45-46fb-99b7-3f8c8074f758,Incorporated,A Plus Lawn Care,San Marino
aa6d0992-ac60-4df9-9d46-91801b9b4d32,Professional Limited Liability Company,GE Consumer & Industrial,Haiti
4ce8d9ef-1d6e-403c-b748-10c8ff49fe88,Limited Partnership,New World,Afghanistan
3e8ca723-1680-4dc8-8741-b62dae37cf4b,Limited Liability Partnership,Go Daddy,Vatican City
95595e1f-ddb9-4c4b-be08-d3cbc4188eb1,Professional corporation,KBR,Luxembourg
9d3d55c9-4485-411a-8ac5-f365a31620ad,Corporation,Gatorade,Anguilla
1bc384a2-1ff3-41ef-ad11-a7148397223c,Limited Partnership,JetBlue Airways,Algeria
92e7ff04-8ee9-4111-a979-a6400e45a5bb,Limited Liability Partnership,Dominion Resources,South Korea
ffe544cf-8128-45e6-99f1-56a84bd6ba73,Professional Limited Liability Company,Onvia,St. Lucia
a1cfb9dd-eeee-4ac3-bb42-e32ac350f7cd,Incorporated,AGL Resources,Jamaica
0ea1b397-dc55-4c47-933b-064bcbf6c18b,Incorporated,Dominion Resources,Bulgaria
066262ca-3888-4879-ab02-94a6afa25f6b,Corporation,KBR,Qatar
67d040d1-3e68-4946-8289-2992efc327eb,Professional Limited Liability Company,Tropicana Products,Brazil
a67a9448-50df-4795-93b0-17072b344027,Professional corporation,Pizza Hut,Suriname
2b72312b-d31f-48e9-a2bb-74261ce3aed5,Limited Liability Company,Dr Pepper Snapple Group,Cocos
8cf4f627-a023-4a62-927a-2091aa79d027,Limited Partnership,Kenworth,Barbados
391c8f86-4c02-4ee1-9176-ef0de04f6ac8,Limited Liability Partnership,Choices,South Africa
3538ba23-8453-4e58-bfc7-ca057fce4487,Limited Partnership,Progressive Corporation,Canada
4c00e2c9-ede9-4987-8290-5ab4118b065c,Limited Liability Partnership,ION Media Networks,China
ec302b0e-7c5a-44f9-855e-e9baf23fdc01,Professional Limited Liability Company,Ashland Inc.,Madagascar
82e5d8ea-ba67-4528-ab90-3910789f4d47,Limited Partnership,Brinks,Ecuador
c80f6784-0d57-4d5b-805e-19993919e072,Limited Liability Partnership,Nationwide Insurance,French Southern Territories
2f89eeb7-20fb-4651-8ae9-de8a0fff2b48,Limited Partnership,Ernod,Netherlands
0674a0d1-b81b-4d11-acc2-9a4cbde4d952,Limited Liability Limited Partnership,JN-International Medical Corporation,U.S. Outlying Islands
7214e289-3f97-42e7-98d5-8e91cc662df0,Corporation,Memorec,Hungary
9c439be5-177b-442b-ace0-9f6a3b872977,Incorporated,Emerson Radio,Sri Lanka
e56c1cca-bb42-4167-9d85-4b485d90456a,Limited Liability Limited Partnership,Wendy's/Arby's Group,Western Sahara
f5c35573-ea92-4223-a180-7f793eae1d9b,Incorporated,Office Depot,Turks & Caicos Islands
2aa143cc-7d44-4df5-bc07-4fc3f7781220,Incorporated,Belle Lady,Vanuatu
98839efb-0894-49b8-888a-a6b16980a33c,Limited Liability Partnership,Integra Investment Service,Rwanda
ceed3514-31aa-4a94-b5ba-4d6dd9105702,Limited Liability Limited Partnership,Allen Organ Company,Swaziland
7e299846-3751-4856-bcc2-0f31430dccd3,Professional corporation,Southern California Edison,Sweden
245f0eda-5a92-47b3-a08e-c92c6bf5be8f,Limited Liability Company,OSI Restaurant Partners,Cyprus
5edab7eb-72b7-4c7b-8922-320e8ae47c63,Incorporated,AND1,New Zealand
45d997b9-89aa-49b2-99c2-67e8e9349d6c,Limited Liability Partnership,i-flex Solutions,Israel
d2f18584-a52b-482b-a98e-c9bc1623ba57,Limited Liability Partnership,Red Bears Tavern,Philippines
4696e02a-44d3-40bb-82ba-bb315eae5bf0,Professional corporation,Xray Eye & Vision Clinics,Hungary
93bd73be-7a0b-4958-a87c-ae5c32b9fb97,Professional Limited Liability Company,Royal Caribbean International,Guadeloupe
6746323c-4de8-497c-b2d6-18574320b6c1,Professional Limited Liability Company,Stratapro,Belize
f7413388-07cc-42b9-b8d4-3f43227912bb,Professional Limited Liability Company,The Coca-Cola Company,Norway
472ea2ba-91af-44e8-b4c0-5f005bc959ca,Incorporated,Maxi-Tech,Swaziland
4c3806f8-deb6-4503-bddc-e7c81cec0704,Limited Partnership,Diebold,Kenya
9ddbe430-ec68-41af-9097-759248800658,Limited Partnership,Big Lots,Sint Maarten
92247fc2-8065-47bf-a5d7-a8246497f12b,Incorporated,Aetna,Sierra Leone
7f100fd0-6b87-46fe-84d5-3bb91122e9ed,Professional Limited Liability Company,Uwajimaya,Kyrgyzstan
f41a096a-ee2c-43e2-8c96-8c1d53ce2b81,Corporation,Brinks,Rwanda
15f2f7ba-0a0e-4001-927d-4344b5f01341,Limited Liability Limited Partnership,AVST,South Africa
3563c1a2-62d0-41e4-a0a4-8a99ef74dc8f,Corporation,Liz Claiborne,South Africa
c65c95c2-4b7f-43ad-bb02-686d4e1eee37,Limited Liability Partnership,Colt's Manufacturing Company,Equatorial Guinea
115022b8-56ed-404e-9021-cb52db681834,Limited Liability Company,Avery Dennison,Bosnia & Herzegovina
37da76f4-3465-45cf-8d26-c73991e797ed,Incorporated,Apache Software Foundation,Gabon
3eb9a3d5-ad90-4722-b816-19191e186c55,Limited Partnership,Vantec,Tonga
d313b354-e735-4549-bafc-ae4cc8e26eb1,Limited Partnership,American Financial Group,Nepal
65db151b-f480-4b45-bed5-cde04753ca8e,Corporation,Allergan,Yemen
98df50de-4afb-47df-863e-8c2d49aaed89,Corporation,Fragrant Flower Lawn Services,Bolivia
09fc703b-a837-40fe-b6eb-dc03220328fb,Professional corporation,Intelli Wealth Group,Turks & Caicos Islands
2c99c742-3fcc-4374-b5eb-e8a7cba5a01c,Limited Liability Partnership,Megatronic Mux,Western Sahara
964c9eee-5d0f-4f0e-827f-6e6ee6ff17c8,Corporation,Cartoon Network Studios,U.S. Virgin Islands
0dcaa07d-62b2-4452-b0b3-8ff65cfb9894,Incorporated,Interplay Entertainment,Samoa
f32a811b-7c5e-4014-8eda-a16d090e15d9,Limited Partnership,Rockford Fosgate,Norway
da949301-5f04-4f8d-8a65-9e4030190222,Limited Liability Partnership,Plan Future,New Caledonia
28498ff9-be5d-41b3-babc-387873d8c51e,Professional Limited Liability Company,Union Oil Company of California (Unocal),Nepal
d95fe454-d703-4ba5-9c26-1f9feaf5d816,Professional Limited Liability Company,The Walt Disney Company,Macedonia
43052e55-bfef-439a-ba68-4e0cbabe0ccd,Professional Limited Liability Company,Boise Cascade,Sri Lanka
697e346c-12ca-46fd-9a06-74390c465f1d,Professional Limited Liability Company,Landskip Yard Care,Belize
eaaf3fe4-12c0-4841-8f66-d076680228bf,Professional corporation,Amphenol Corporation,Andorra
eed7aafe-5a7a-4d53-8250-5e8d3ff3306c,Professional Limited Liability Company,Vizio,U.S. Virgin Islands
69e87364-1cc8-4970-8ac9-50317d764922,Professional Limited Liability Company,Russell Investment Group,Cayman Islands
505e6f52-38d4-4543-a778-7dd66508193c,Limited Liability Limited Partnership,Rockstar Games,Kosovo
b1270395-b150-48ff-96f4-5f22bc1f0201,Professional Limited Liability Company,FreeWave Technologies,Mexico
4eb272bd-93f6-4ce8-913d-c56c3b5b75f1,Limited Liability Partnership,W. L. Gore & Associates,Oman
cb8a3b03-92b9-4266-8482-93bdf0c4307f,Professional Limited Liability Company,Sears,Guinea-Bissau
7dc01f7a-cfdd-4953-aaa4-448fee5c7520,Limited Liability Partnership,DST Systems,French Polynesia
eb588a77-c5ae-4203-8389-edce3f560ce8,Limited Liability Partnership,L.L.Bean,Comoros
2afd670c-00b7-4e98-9232-6f4b035458c1,Limited Liability Company,Cut Rite Lawn Care,Albania
a8da149e-4bf1-4a4c-8e4c-18842a1a5d91,Corporation,Honest Air Group,Armenia
1085fffe-9b46-4d49-9ea8-04652620ee82,Limited Liability Company,Science Applications International Corporation (SAIC),Honduras
f35e8753-93ad-444e-b221-3b76756238e0,Professional corporation,W. L. Gore & Associates,Serbia
49586e25-303f-4cb8-af24-1d37b00df771,Limited Liability Limited Partnership,Quest Software,Martinique
cc8d40bd-bb4d-4804-a5de-16f9c601d574,Incorporated,Sterling Ledet & Associates  Inc.,Somalia
8a53afe6-4ab0-404d-bc83-3e40eb4395d4,Incorporated,Yum! Brands  Inc.,Fiji
3cfae0f2-4680-46a5-af6f-ed281a2dd781,Limited Partnership,AirTran Holdings,Fiji
c0406eaa-0a53-45a7-99f3-587665cf9dd6,Limited Liability Limited Partnership,Whataburger,Ghana
9cb1ceea-a0e3-45c9-8c2d-870b57b14e6e,Professional Limited Liability Company,Buena Vista Garden Maintenance,Cocos
5f14d0ad-dc46-4eda-92ae-9a15805d3ef7,Limited Liability Partnership,Sur La Table,Madagascar
3eaee39a-e366-4e8e-9586-acf4f7f1bbd0,Professional corporation,Netcordia,Honduras
92a2d3c8-be08-44ce-84f0-1d6a42aba8fd,Professional corporation,Infor,Togo
05f101d7-bf55-4c27-be0b-dee0b3172095,Limited Liability Company,EMC Corporation,Belize
f48ae78b-371c-43ff-aa19-a379dade0172,Limited Liability Partnership,Signa Air,Lithuania
c73242aa-b27d-4ddb-8108-45603c390aff,Limited Liability Limited Partnership,WellPoint,Chad
e16577ee-c07c-4b40-bc5e-6dc3393c9d7f,Professional corporation,Reliable Guidance,Micronesia
cafe7545-b405-45e9-baa8-32137e7614d5,Incorporated,JetBlue Airways,Serbia
826615a4-3d77-4c01-8811-8afe78e3c5a9,Corporation,SanDisk,Congo - Kinshasa
8c6a99c4-c74b-4fcc-98a0-e98a35e73898,Corporation,Dynegy,São Tomé & Príncipe
13d6965b-213c-43ec-93eb-5597b1689c6f,Limited Liability Limited Partnership,Lucas Oil,Mauritania
d4841c34-2379-4b4f-9e96-0bbbd91c058c,Corporation,Walmart,Australia
c0890eb3-7058-4ff3-914b-9d8406440f2a,Professional Limited Liability Company,Freedom Map,Swaziland
971271cc-b902-439a-afb0-9b6b8f229089,Limited Liability Company,THQ,Andorra
2b0b2a60-a80e-40b3-ac41-790ce966a63c,Incorporated,Devon Energy,Norway
fc821c7a-3b2e-4889-9632-6bd79f506d64,Professional Limited Liability Company,Monit,Cape Verde
60e232ad-d74a-4e46-9774-cd6864f0f134,Limited Liability Partnership,Sistemos,Norway
674ad7c1-b57a-4756-8ab7-6a64144c8284,Limited Liability Company,Liz Claiborne,South Sudan
912ac7be-57c1-4b8a-aad0-ea83198322e4,Limited Partnership,Custom Lawn Care,Mayotte
623dcd93-caf5-42f8-b569-3aa18bcb75cf,Limited Liability Company,H-E-B,Lebanon
