id,source,target,date,time,amount,currency
9ff49ac3-6a39-4200-bb6c-b8b3bc1a6256,696e420a-7146-4bd7-abd6-a6d81d26fba6,81ca4b32-779d-4d6b-a326-8d5b5eae91e5,08/27/2017,12:11:40,76378.5293906,None
6f3337b0-9f75-4f46-9ec0-f0b0c29f39d5,b689804b-1a23-4983-8d6b-896c334e7291,6f757e90-df62-4ea9-b042-7f21f2f50150,03/06/2015,01:06:51,62409.618703,None
e2c105c3-cb55-48b7-8299-3af16fa9bfb2,622fbeec-44f4-4cb5-bd6c-dafbe7e026e7,0bf87c71-a65a-45ad-8f95-c9fd388bd597,07/19/2017,02:43:47,68824.6426586,None
5d085c34-40a7-43a4-b590-0712de3295ca,a4c20fc8-51a5-4152-9ec8-dbbe0250c448,b819540e-dab6-46fa-81f2-d1271612ae0f,27/08/2015,15:50:34,56219.6172855,None
9e8d4162-d3e2-42be-92e0-c9aafe8018b7,dea0b674-eb44-47bf-a8ac-bd73a53b58d3,7583c964-166d-4a28-ba61-3efa7ed7c848,10/10/2015,01:57:44,59854.7699344,None
2ece0140-3030-4a2e-8b76-63ca9a64ee76,ef5d79a5-0d6e-4e73-b90e-fccadecf4cc7,a6b679a7-b95a-4840-94b5-0be09c8b84e3,05/06/2017,04:06:48,82927.4986241,None
11317021-7d08-48cc-acc9-73d7dd43a0dd,b4dffbff-c579-4446-84b5-b0dc33bfbd69,9167e42d-272b-4aa9-8719-7aca99ccd4eb,27/09/2016,14:44:51,82724.0221741,None
78281639-50bd-4ad0-be66-fe0fcfbbc53e,cac70b77-83b2-47f9-a279-350c8a00700c,82e9c7b4-6897-4c32-8df9-e6220a33a9b1,11/13/2017,14:53:21,78861.9994044,None
f1ce62dd-6f01-4a1a-bbd5-839e6c1b8dcc,113c76be-acb0-4ae1-bf53-2c0f2ca31298,5b082f10-47e4-4d33-871e-d83436fdd247,02/24/2015,00:43:55,56834.9218479,SHP
ec109a7b-038a-4f24-87ee-915a99a6e6ac,10b7aecc-83b9-4e94-b1fe-54ed32f668a5,adbd4925-4d20-4bea-9a64-c7118a2e3816,27/11/2017,02:51:48,77805.8944329,None
f4b2368d-92d1-4fe2-801d-1b65d7256d4c,550e0266-4698-44e4-8906-489d25e0094f,57c17895-fde8-437f-864a-a7528d2bf922,12/21/2017,01:28:35,92623.3069702,None
ec154022-0812-4457-ab18-f76492119007,430be475-4605-4271-9b26-c6b493af05ee,7f8aa739-4fd8-4140-8185-1cc69ac56374,11/08/2016,03:56:15,72539.0812966,None
de0ca022-1137-4a54-9506-f9e0a3298a14,6842a6fe-96cb-45ed-a585-4a116e0fb7bb,f85e1594-682c-4fec-b1e4-ee7ec8a9d442,09/24/2016,12:35:18,80750.2683012,None
6bc0237e-9d0f-421f-981d-b13e665d8379,ed38c5be-4fca-4b7c-b03b-303eafcb9478,5b276bbd-cbc9-4749-9576-8b1d005c0c4d,27/16/2016,06:19:36,75984.9303384,TJS
09dcc244-c65c-4a83-8792-c4857f1e0041,74e378ec-6746-494d-86d3-678856ce1acf,26983f80-e595-40cd-b8d3-35d6d1052604,11/28/2017,23:31:48,75881.24967,GHS
e15340ee-04b7-4b43-bbbc-d819cc4afe84,d02631b4-aff4-4e17-beae-5b694b19df87,2dfe3571-f94e-49ac-b51d-ce59231982d7,06/03/2015,11:43:19,53058.6321673,DZD
8c157a9c-c4ff-48af-9908-3cc7c42c6fbb,fb55a222-3b48-41a4-afcb-ce93510dae19,f9be5104-cf09-41cd-9a06-e12a516cae72,03/03/2016,21:11:46,53468.1472854,None
28378661-ab7e-4cfc-abd6-f702387ccbc4,0bde2522-3a80-48ee-b04b-aabc894818ef,1a048e90-b193-4314-a852-a2919360ee0c,02/17/2015,10:27:44,64983.7908147,None
8551446f-faed-48fa-960c-24d4727a5678,af84b0f0-19bc-4d03-8e14-d93608d7b9a9,91b2dbbe-52cc-413e-9819-d018fa1a2493,26/26/2017,06:34:53,67430.4173158,KRW
dccb7ada-3d84-4a7a-a75f-5fae51db86f6,615dc857-dd8b-4a5d-8c0d-bd851d6f6726,40327aa8-4940-4157-a09c-d81810c3b02c,12/23/2015,13:57:20,72796.8734427,SGD
1e4a810a-30a3-4073-8434-d33137a8f83f,c6be5056-8517-46da-b6d0-048c3a681879,fb297326-0ddc-4df1-8dc4-b30a90b42a5c,27/11/2017,05:52:36,68205.3247335,None
d2aedf42-ae5a-4dda-bc73-3fc18ad43457,f621eadc-84a3-4446-a1ce-45e1eea1477d,5af0453f-cef3-4701-b9be-e62be71e97dc,01/18/2017,11:07:30,79221.2050763,None
aceba9d3-22eb-44ea-a34d-7c150529e989,8eb2671f-f3a6-4889-849d-f08eb48ea36d,444a8388-5050-4105-9c15-4d58f6c4cf38,09/14/2017,09:37:35,71302.2751367,None
2a554aac-d372-4398-8857-16c48734598f,8d96226b-6666-4510-ae76-7ca204fc247a,0e9cc958-6f36-492d-bb41-7a48cb141cb3,01/06/2016,04:59:29,79242.174485,None
7a5ae7fe-abc4-40a7-83f1-1ee2d627631f,3ad538a9-53f0-432f-8c01-491da9a68299,3ae2206a-ba62-41cc-bfdd-039bbdfaa66e,06/23/2017,06:17:31,80250.1304645,None
c12518fc-a0fc-4e98-abad-d64e12ca5f5c,1b651552-8754-425d-9c2e-39e3902bb49a,15d2b011-94fd-4c92-8255-de5b71069f79,11/24/2017,05:55:52,55758.7127713,None
09723400-4748-49bc-9c96-d1b1b412b695,8f832a43-d218-489c-aabc-830dfc753b8b,c7a5a98b-998a-431c-acfc-3f42bad7aff5,25/01/2017,23:23:57,87504.5726823,None
8ac4bb2b-7942-4d28-bc3e-48a327ea3aea,404a2aa9-9f9d-4075-8d91-e2dc52a16653,03c3f0db-70f8-4b78-be74-c2e04264a057,09/10/2017,07:42:37,96757.6803713,None
759ccfa0-61c1-4c96-b1ed-a77450698499,4c69847f-e9ba-4024-82ee-6edcd60f29fa,ec3ad19b-6c11-46ca-8452-d28e5ed62c7c,10/19/2015,02:45:36,59463.4331277,XAG
5f1d4a3c-3cc5-445a-938f-5af3cab19aa1,1310e39d-c659-414c-a099-be8dfdb1097b,35c8b2be-552f-4e97-a735-4c337835aad4,06/28/2015,21:43:01,60952.9090112,None
ca8e1003-f151-461a-b66e-4a30ae403d05,f8e25934-49f7-40ef-9fe2-03da85e0e4ef,84ef7946-07bd-4b25-952c-b4d662ecb225,26/21/2016,20:40:55,54326.924083,None
a241e238-fc77-45fb-afcb-f6588fc52e3d,82a0311f-e6e5-4d13-8731-8be1fd959bd7,fd340c6f-88e3-4d5e-ab75-235914e287a3,08/17/2015,11:55:15,58858.5957523,None
1544bf99-8343-4f9c-8e69-d4f9f5dce5f8,7be54158-b894-4738-97fe-daa919f604f1,117626af-b397-4841-b302-6e7a40b98e3f,27/28/2015,02:13:19,64051.9878628,None
af4f51f9-21e8-4679-8967-2ab5381c0c25,2b7e8422-5756-44bb-a44e-bff5db8ce352,49dddf2e-21cf-473b-9b3e-146b41ef90dc,20/23/2015,10:48:09,83690.2426484,None
ab1ae548-2ea5-4238-9821-b6a41c4b7ec6,8b29d90b-206f-4f56-8952-70701433a1f6,ec405f2f-45aa-4ca3-9f98-0a6d19b1ed5a,27/14/2017,23:58:56,50772.5098245,None
43bb4312-03e4-420f-ae27-df9560667654,2080795f-711d-48de-bfbf-49b7f7e32214,8a1b3733-21f4-42a0-9772-bf3eb3356db2,10/28/2017,08:23:55,62709.4091159,None
8130e798-37d2-4ea4-af34-819471f95525,31b14c58-074d-4434-8823-e652711de80e,4cd61621-a889-4f81-8e64-d6ca0e0e14dc,26/14/2015,22:35:52,61216.6653416,None
5e920672-c494-4d14-bb5d-d044608f08c6,113dad73-c5f7-4753-bd42-10270653eaf4,2cd362e1-0244-47f2-911b-96f1e2b2b6fa,25/26/2015,15:49:42,56568.3268598,None
26e9ca2f-93dd-4194-8930-d15baf3a885f,5f0bd454-6d2f-4f20-bef1-8a82b2b3bb6d,848dce30-4714-4828-9797-4ec4f31cc6b9,11/03/2017,04:56:38,66535.5407122,None
cb5cc92b-9818-47dd-b21b-305a8cb330ae,dc34dce1-ed19-4a0e-a8b0-3725c6ed1138,4a20c52d-20ad-4537-b0a1-cdfd5c954cc8,10/03/2017,06:33:30,51357.1646322,NOK
e81dedd4-2c87-4037-8c34-d02de73389fb,8140dff0-19ba-4a01-8fd5-5e5f281b89ca,1d9de7df-f72a-428f-b6ad-8b9e47b023bf,05/18/2016,02:20:00,56214.5996855,None
e9c13461-d18f-45a1-8237-2500528d9621,e1852da5-31ea-48fb-bbdd-24655747bdcd,59f8a820-69eb-4d69-a48d-84fca22c6ecf,11/25/2015,22:21:51,50847.082439,None
f85d32c8-3007-4e28-8865-93097b7f66a6,30ecd5fd-ceb9-4e18-8592-ce9fcb8405de,09d79a14-c597-4301-9b8d-316644fe8b60,09/16/2017,08:54:05,57108.5280443,None
ee8d5a72-adf9-4434-a59f-d836a744f2de,7f8bdc38-1fda-4605-85a1-8285562eb474,f6cf82b9-b9b0-4255-a68e-7a21d472a434,05/26/2016,12:39:48,69072.1417135,None
542b807f-9f13-40eb-b87c-bceb1326d48f,d20aa48f-860a-4c07-939b-995816c579d4,8032cf68-2471-4e26-9710-53bb4ba26b44,09/03/2017,23:50:35,51479.6361543,None
1f32be83-3215-4174-832c-8ff56fa8b22a,f70287d8-40da-4ab5-98a1-55a7557edbb9,e5b9b186-1081-42f6-a2bd-d575cf841132,14/31/2015,12:55:00,75320.5228725,None
02914abe-73f6-4c29-ad66-0e43b597e1bf,3e145028-8cf2-427a-9bcd-20532e1ebacd,9adc32fb-0912-48ba-8f01-82b97d1fe674,27/28/2015,14:53:08,54538.3101851,None
291db950-821c-4b35-8298-b99bb00e582c,ca248896-64fc-42c8-b693-7ebb4d60243b,dae5f7ed-b23f-451d-8163-b0d91a9ea4ce,01/16/2015,18:59:56,75759.9710997,None
03edbeb6-27f5-43bf-9613-093e202e3a8b,ad9da47f-5300-4507-b75b-30dbfc4215f0,acbe2314-b4b2-4f4e-a867-d46a7b54aa0c,11/05/2016,00:09:34,66907.6850669,None
b335ea9e-eb2e-4ace-b826-c1c13d00f32c,ba2849ab-6d7f-4493-9568-9545595181fd,7f84e9bb-ed39-4a70-b33d-27be10a49450,09/28/2016,08:25:10,63605.0553493,None
66a6adf8-c213-406b-85d9-804e688818db,1d26bf45-b657-4f90-a28b-1ac7ef6b1dad,835854f7-0b95-456a-9cfe-52c32b9d2a9b,03/09/2016,09:46:42,76337.4570556,None
d9567cdb-bd91-44ab-a8c9-27955102ac0b,15fd5df0-b7e3-4208-af16-ecbf6fdd32a6,2a43d6f1-3346-410a-8c1b-6260d97bdf45,27/03/2017,06:43:25,58089.3200332,None
68d142d0-a729-4667-9f58-a61dbb3af6da,06925420-0bb7-43ba-8372-bd5507cf1c9a,4de69ce5-5fa2-4ad6-ace4-a94df2809b6b,11/26/2016,04:16:49,87192.8241288,None
5d4bc530-46f3-4b52-82cd-27b4a01cd6fe,03d3179b-a8e0-4c05-b310-80c2db7c8b3e,7f4b4222-c4f0-446e-9a27-bc36d5e93514,11/09/2017,10:04:19,58359.6189145,None
ee6c40ab-dbb9-4bb3-8d8a-e28fa533e51a,9e3c4320-5680-4b10-94be-f4e4354c7721,440cb72f-9e18-43b9-90fc-ec16c78e1517,10/03/2017,04:09:24,69866.048956,None
16c213c1-b5c1-4fe7-9cc6-5740dff3a41f,ad418edf-fcb7-4304-bce1-e3c6e73651f6,2033b5fb-ad9c-4e4b-aecf-1b447bf62df8,12/28/2016,08:17:32,84051.4329957,None
31f9ffa6-51c7-43ca-b79c-7f330f0cc0c4,16be3e53-fcc9-4b73-837c-74c6f8963ab6,353d4074-3805-4fa6-8463-f7669a336704,01/11/2017,00:21:42,83631.9241553,None
bd3a94da-f6d2-4944-b035-a0097656ad8d,327551c2-8638-4ed3-abe2-d7963edab6b0,6b9c44e7-8b7a-485f-b1d2-40f87dc87788,01/19/2016,19:40:59,80810.8499855,None
3bdedcd6-3811-4b71-aecf-fece0af9a870,8a6901f3-3977-43b6-b721-85c33e3a4fd0,2d48687c-a796-4c7a-995d-4b2402aa259b,12/18/2015,12:11:27,88809.5652275,None
0d2c0a44-cd73-4e72-a218-17c88f3fb28a,9e15ba74-5ed3-4eb1-9f4c-d3be0e8f6095,f887ba62-b233-4680-985c-4ab08236ca5d,10/22/2016,15:39:38,66050.6977531,None
48854861-6bdb-4f06-8b25-8a06ab1886c5,41facbcc-aa41-4846-8595-3a7776db4427,c0f85b4c-3e32-4276-9d45-76e1b7a0ca45,12/12/2017,13:19:47,62936.8874652,None
5c48b208-446a-4112-83e3-e91f6a416e48,a2db4eb5-3fab-499a-8d2d-d18d82ee20b7,d66ffe38-130c-4e75-8bb7-91080aff5a73,24/24/2016,01:49:45,65761.2205208,None
00791fff-a83d-4533-beab-936c0e41d51a,b13c3112-512e-485f-8245-139aff38aea8,776caf07-d0f6-41ee-a101-2c1af5d1f7c1,03/15/2017,14:21:25,68134.3652218,None
55126a96-98e5-44cf-9edd-cce4211a47f3,556d81de-6624-4f60-b178-dc81bebc3b6c,8edb0a84-f9e4-4de7-823d-7d966efdf4d2,05/10/2017,04:15:40,64612.973889,None
ea0591e2-ab2a-44d3-9c7d-47e72ea97730,07579509-ffad-492a-9b64-448cf86caab3,0d618a04-2ac8-4ab5-a83c-721341c3cfca,11/27/2017,10:52:34,58887.1858021,None
db462d22-f5a0-41c3-a252-d30bcd94812d,c55ca1fe-a198-41a9-b021-cefa72362904,7544be51-7efc-4c5f-a574-61ab27a0eea2,02/23/2015,03:28:14,55728.1988757,None
293acdce-6639-41b0-8265-e19f96335ea8,2f8f6b78-f6b6-4cff-b053-67d8ffc34c1b,c1ed504c-411d-4fe6-8a61-04b35191545f,27/31/2016,12:41:04,75132.9420566,None
37a4d99b-8862-45d3-84e3-659cd1188338,1efadc16-16c5-47c2-bf1f-d3855f560144,979c0089-047b-4102-bd36-28db496d018d,27/12/2016,02:42:24,60922.6792638,None
9e3cfa55-aaf7-4b6b-ab4f-0626fd1be3a2,d7353405-e2b8-47c4-8eec-dd9be23c01c8,b1073897-3753-4ea1-8d0c-5b3a0e41e431,27/29/2015,08:48:40,58473.4232187,None
4a8d583f-fec1-4c62-89f7-2c9af76b4f9a,3b7a516c-c754-49e2-bf48-d1c7dedd4d16,c8e9518b-e11b-4750-9971-6b639dd7ae7e,12/23/2015,01:17:38,63493.4824063,XUA
0acbffc5-b4f8-41af-a3b3-b61e1228ef39,29b26732-2d30-44c5-8628-95c758434297,e8f044f1-f57f-4e28-88f6-7fd4ffa2247f,26/02/2015,00:18:12,86725.4141968,None
903ba6e1-7e5e-4304-9e67-32b32216e88c,19144584-ad24-4a7c-9e4d-407de8662d87,ce6cfcfe-a4f3-41de-98b4-6444d8df27f0,03/31/2016,19:43:13,78310.0154715,None
6644cf5b-0fe8-4963-ae71-27b651fa3435,2aa3b6d7-13c3-4aa0-9377-2a3f92ce42a6,6c779526-23d8-4c45-a3be-2447dff464dd,10/12/2015,12:20:45,69732.0189184,None
69ec3399-ebd3-4fb1-b6d5-bff89a658a1e,2487b01d-8b94-4813-89e6-3fde85909ac3,331e115e-7615-4546-9527-5bb8beaadbdd,27/22/2016,20:31:54,59588.2033114,HKD
dc2c2962-edf6-488c-bb43-d73f536aee99,79f3b83d-7449-4d6b-aa97-fff551eeadcc,b72c4b2b-5dd6-4973-8fe9-a5051a91cb6b,25/21/2017,14:32:59,65550.2624969,None
98e506fa-3423-4d66-b4c1-74e48cc02157,8deb81b6-fdc1-44f5-aa09-c1a452746235,d2576d41-83db-413c-b5a9-6f86b3f76826,27/28/2015,07:21:15,50167.3635815,None
fbd67ffe-f225-4e2d-9fa9-e36eb4ab06cb,f546c87f-23cc-4de5-9d55-81ab216241f1,6e6abc5b-aadc-4c0c-8d80-8ab32fa7a119,26/13/2015,04:28:27,56725.2148897,CHE
ebd4dda9-bedd-4aeb-a3ce-44e2ba71f642,44223866-5246-4c3a-aba4-09b61727079c,0b8e897e-7011-4781-8711-bfadd75841b8,06/29/2015,10:31:32,60278.3083316,BAM
cede7916-1f3e-4301-9ca7-17d6bcff9686,b3e6d37f-9196-4f27-af00-3fa911c1c111,73813052-0df5-40e9-802c-655f0fafd9f9,10/03/2016,16:40:58,51281.963219,None
2d57ef92-df71-4cbd-acf8-11a269999024,424ccca0-e613-4cf6-b44b-a7e940959e5b,3fb9dfa2-aee4-43e8-ac68-7d60dcd9d983,27/21/2015,09:20:11,59425.8489918,None
fca99714-6565-45de-a2de-95b323ad2ba5,00bf5d34-cda7-47bd-99b1-c1bd333c7372,c628ad9c-5bc4-492c-8175-232286dba0c0,26/18/2016,14:26:47,82554.6604153,CVE
255460ef-307c-4031-8d48-99839020a215,5032cb42-da53-48ee-b370-ab7c55a22d9b,456442a6-65cb-448e-9ed4-0dc6aef65698,01/17/2016,21:03:19,50022.4155855,None
419e64d9-80b4-48eb-96ea-0a34c1e3175b,7e74bc6e-f50e-457e-a12d-7df14ccf2203,e0ce1693-bc9f-4fdc-9ce8-ca0ee1b6bebb,19/23/2015,17:18:58,54733.282307,None
2bd1a11c-0c24-4326-a5d3-7fefd199fe42,525282b5-fc51-40bf-8e37-0597996d0021,728a2eab-2cee-477f-91ce-08cd6b0c10f4,26/30/2017,22:50:52,83672.2816782,None
80f74df2-f62b-48ed-b58a-cb582277976a,06ab8d53-a5bc-4286-be5b-b6978364d1ee,8eeb96f3-c6b3-4310-8355-e4979ff9695f,27/11/2016,14:03:40,75818.1879159,None
d6347b2d-2ea5-4bc5-976b-4f18781f8643,c158982b-21e7-4545-9e3d-de7d3543eeae,9910fa7e-c6ef-4f32-9c3d-923feab90eb2,06/22/2015,20:26:49,64602.7083223,None
77b182f9-c59b-4a1b-987c-3f3cf4ed2e73,18bddf17-e2a3-4bd2-a5d6-5e3f53850a10,ef17916e-640b-4c28-bad1-db95c754b97d,26/29/2017,14:35:49,50594.2255751,None
baa1f773-4eaf-4be3-91bb-1b2ea6a3e9fa,75ddcfd2-6db9-41c2-a263-5d8a7a1852d5,ab2745a4-6ba7-4c2a-8c85-643af4e56e14,10/01/2017,12:25:56,56044.0063342,None
b7d5caa8-027e-4db4-ae54-1157b61666ea,f3719e7d-a3cb-457f-aa59-69106245dc23,46524ac8-2c27-4656-9acd-f082182afaf2,27/11/2016,18:40:49,70933.1916085,None
2fde09c3-8c43-485b-81c1-40d076b3b05d,e669c79c-510f-4dcb-9b44-8f70adb04159,1de41e69-1c90-458c-b477-f0074e156444,01/13/2016,22:00:09,76517.6963866,None
e4e25011-e26f-4e4b-9cd1-416b8b369463,108a23b7-52b9-4762-b0c9-938b3d716537,22ab1077-b9cf-4f7f-837b-b0405ac52adb,08/22/2016,09:56:34,52057.9278321,None
66c6b574-056b-486b-a18c-88aa864cb370,0b2e304c-775a-4996-a529-0450dbbeb49c,bfa04916-83d4-4122-b2a2-056d95a6fd94,10/20/2016,22:34:59,52130.0450635,None
73e68fe7-fce9-4dfc-af6a-ed7a49c7fa04,69b2af4a-39a0-4726-bf5c-13c57b8f546a,95824a54-5761-4b0b-a4c0-8cc59d26cf96,25/06/2015,04:58:18,74836.1882671,None
9c01dba3-1ee5-41bc-abe7-a970b11ce416,2548962a-cddb-4ffb-8ee1-e85f6915d138,7f58caea-1dea-48ff-8a9b-7c22efb71835,04/14/2016,23:49:44,59437.8470344,None
ebe033f6-90f6-48bb-b8a3-23ce6ff19827,db3603b9-f972-424d-ab6c-92bb78d9ccc2,1131d8a0-10e7-456c-bf80-58d95e390feb,26/12/2015,10:09:22,59891.2730772,None
e21b0ff2-0421-4ed2-b61e-c2f5a29d8171,c288217a-1f5d-4c1e-9a5d-741276ad0a3f,7ace73a0-9fa6-44a3-a79b-5d07a3da7c2d,24/25/2016,22:41:16,51388.2470008,None
bd46281b-2eb2-4e3a-9730-cb1d6f5d9bac,acf55fea-0a77-4a8e-ba49-815db11a46c9,66402e38-51eb-4efa-babd-37a14d108f5a,25/27/2015,22:15:59,50590.6683668,XPF
3f24607c-7ac4-428d-803f-c5d2ff51a4af,4c3e3d3b-ac51-47bf-9ba5-896a29cd3cdb,ae0e137d-f881-4c64-a5e7-0c8624092db4,26/11/2016,23:54:41,53509.7724602,None
5a97ef02-6aa7-4ef7-a2f6-204617c76555,a5f5effa-747c-445d-aaf9-a0ec76401c41,333879d8-2ba7-4ca9-ac4b-7bce8ea9da9e,02/02/2017,03:43:12,63180.339125,VUV
d91b7dc1-a381-4225-b259-eb55e2f72693,95199dc2-3fe8-4ca8-8ac4-6a134e833165,9bad93d6-6a1d-46dc-ba9b-dbf4fd2613b4,05/06/2016,08:48:31,85329.569657,None
35b5bb95-ef4a-49c0-921e-073e0f57feff,fb7cbc56-232c-4101-a185-161fc8714abc,1ff550b1-3cd6-4a23-9644-f7f49a91c2e5,27/15/2017,04:50:41,50894.0509812,None
9bac08ab-152f-44e8-a1ee-257883f4e084,74b3e9d8-a834-45dc-a87f-1e19b47b2266,65f9d21e-ae68-433c-84e7-2ac47375506c,03/12/2017,23:06:45,70642.8727408,None
aaa9893e-2a48-4406-acf7-36f5c9fcfbaa,42c86c18-472a-419f-8a4d-177ff8b6c008,c49d1759-7d7a-469b-b6d5-93342182d8f1,26/28/2017,11:13:14,78337.5763634,None
24125ba1-ec77-41a7-8806-cee7da65588d,a2fce89f-d80b-433a-ae63-5165c6c2a31f,722fd3f7-46f6-4718-9da3-e82aaeb8f9da,20/04/2016,19:30:57,66652.9987107,None
2105f064-9f28-48cc-a9a1-168d84f179f0,5263638c-883e-4389-a609-a28eb6e60c6f,4ee2f45a-c8da-419d-8d03-dab8b5e2951c,01/24/2015,08:37:16,58448.9896422,None
fd33f808-f2d2-4955-9f53-43fbc069c6bb,34a0301a-62f7-450a-81bb-b733d25e5c69,c15a0a92-b9ca-49a2-a86b-744c8083a4ee,11/10/2015,15:20:40,83031.327328,None
8c6b745c-5482-4fd5-a349-57c99241d8ec,eae011b9-5722-4db9-81b9-df1515e6eb3c,86655f4e-8f74-48a4-9b96-6a8d60564a31,26/07/2016,23:34:52,57331.108372,None
08dc1293-3c43-4183-96e5-9ac781efa19b,d3596451-ee66-4eda-bb6b-4b72c173a3d3,77ed8b50-f568-4631-afa3-af1213ed2fd9,09/29/2016,14:41:14,70278.0594456,None
872d9254-e801-44b0-915c-e3c4aed0443e,285c4bf8-fb70-4b50-b46b-52f37ad7e697,8b8360f3-18ee-4db2-a8be-366585b1d165,27/07/2015,21:33:02,50670.3493754,None
50fdd4ac-bbb0-460f-8a91-b87f3718052e,e94f3eec-4f90-4882-955d-781fd85ab50f,0b53d455-47c3-41b8-bc7d-b1c97241755c,27/22/2016,21:26:40,54888.8846315,TRY
920da4c0-3693-49d7-b9e0-9b8bf3a68993,dd1e16e6-92d8-4f27-b22c-584945519539,33edb673-5a20-4e8c-9767-46271a4ef230,07/02/2015,08:59:55,59018.1814205,None
b359998f-10e4-434f-9fbe-10716f56a6a7,8adf3015-fe27-4cd4-b9e3-11666c82ca0d,f399e5c7-1bae-41a4-a983-f24d3e29e353,04/07/2017,18:32:19,59976.8741724,None
983b28ea-0b8c-4a2e-8bf4-2f6079f4b1fb,cd429582-661a-47d9-9aff-123d41c1340c,64deb8a2-3d57-4608-8a0a-6f3363c59b07,03/14/2017,13:56:32,50146.2467958,None
91007c17-30bb-4348-8e77-966b2e99d2e2,31571c36-2249-4d3d-b801-7a7b495d3c93,b061dfcc-13e7-41bd-8af8-1e6a8d9ef7da,07/05/2017,21:01:31,56211.5302589,XBA
805f629b-b518-485a-a59a-8435a7a96379,42963782-ee04-40a0-bd94-abe9ed6944b0,bf1605b3-4137-4361-8423-2a8aa44bbf04,08/30/2017,02:27:24,65385.9515347,None
db127f3c-f4ce-45df-b7c3-b13e4c1bf130,9910fa7e-c6ef-4f32-9c3d-923feab90eb2,f7e599ca-74fc-4818-b2cc-378cb1a20262,06/22/2015,20:26:49,64727.030882,None
e35533fd-8900-4abd-a7b3-9dbcbe671564,97d33a20-d314-4308-b5bd-2d5cbb78bd30,58ecbebf-67ad-4194-9de4-0d52faef0554,01/07/2016,15:12:58,70401.0821437,None
3d893cfc-f479-4b3a-a5e3-ea9e7ffbb3d7,500a74c4-24d2-4028-975c-bc6926504124,c6d1b2d5-5769-4e07-8f52-6528341fde7f,04/20/2015,08:06:13,73378.2491012,None
cf715e40-c88f-4553-aede-357a8e6f91b7,3a71b185-917a-49b4-8b4f-487f606fdc9f,7b70f0a3-0a76-4cb3-8a49-825fc0d1ec5d,27/02/2017,11:15:45,72659.2950141,None
2ce724e6-66f2-474e-afe9-d0c95cc00a1c,ef872f48-2cee-4887-b2a9-7f4edd729b8e,b9f24d64-81a7-4393-ab6e-bc9cb9b4e3d8,05/03/2016,02:58:01,53409.3951458,AFN
31a01a06-9c43-4cc3-86ae-dfd891de3099,b3aac72e-5dc9-4ca1-87d8-0bb13ba29eef,7ce2eb78-9b8c-40d2-9679-55640aa0a851,27/03/2016,23:45:35,65261.6911709,None
fa592773-3d47-4a95-8da2-792791a66135,a44b2f70-5697-4ee7-9399-669f461e8fd0,4818cec1-f7b1-4db9-9c66-79769b48e133,06/16/2015,15:07:52,58803.3551708,None
2337178e-0e23-4448-b5dc-e5c3de89c45b,0066c410-0e66-451c-988a-f0c50eaa2e4e,f71eb884-694a-4a72-bc9d-9f123390ccfe,19/13/2016,10:08:58,78585.6275937,None
bed04762-d0dc-42cb-8f02-c4b999aafb43,5fde97f4-c266-41c3-9adf-e1295d94d45a,99991739-0d6b-4d97-bddf-2f346e8b1e5b,10/29/2017,13:16:00,67410.0169507,None
d02bc209-4ecb-41e2-b91b-82fd3b149bf3,64e8a1f5-8d06-4023-9bb1-22c357db6b09,04b6a1b1-a8bb-4cb0-be53-10cdb88462b2,27/21/2016,14:12:25,54687.4739392,None
fb88f4e1-c273-4e98-86af-cb3dc271f0fb,2006f2da-4fdc-403f-98e5-8722317f9bfe,7d0ae490-5b13-42a8-94af-5a03ae9de24d,22/16/2017,21:28:46,69271.019876,RWF
e7523bb7-d4d1-493d-b3e5-3032f2eb779c,5be435ba-7aa0-4879-946d-d04e7ac9f148,7bff66b2-b893-4820-8aec-269912ed8488,01/30/2015,18:13:22,70815.995618,None
b03a9027-7587-47ec-8565-c97a21447523,4fb0d537-caf1-4cb5-9ec9-3b666db6bbeb,174ff94f-3d95-4f4f-ba7a-eb3b294f5099,27/04/2015,09:34:15,51742.851625,None
bf141939-43e0-4d19-a6b7-2a53259d8b2a,acb53a1d-01fe-4b8c-bcce-0ccb72025470,b7bf7205-119a-4bb0-b7c6-8237b75d08ea,27/18/2016,06:55:40,77656.4708455,None
9697e498-cfe9-4209-900c-626be427e1f5,839d652e-6081-4767-9aea-094bd94b64a8,2b720323-7609-4382-856e-1a99f6f56dd6,13/02/2015,22:53:00,58786.2374042,XBB
4e69a6cd-b2f5-4056-8de6-7e7e898fe23b,162f1714-583f-436d-94a8-a20ca6679c73,4ef30fc2-3af4-4dfe-987a-e03beded73b7,12/15/2016,16:29:45,83202.740896,None
6e612de5-592b-43d9-83e2-f55badf66549,72390f7b-9011-43b6-8818-a312595bdad7,7f8bdc38-1fda-4605-85a1-8285562eb474,03/26/2016,06:39:48,72175.4724768,None
74328d41-ef53-4539-9268-b75efd2b632a,7ba9cecf-69ee-4a19-a964-a04ea49f8567,19c63211-62f7-4ec4-80bf-ada30627fd33,26/08/2015,13:52:25,52975.0310319,NPR
4f364440-23b5-45a3-aa49-f1ae91b0c9f4,88009ba2-b2e6-46d0-961f-fc23f817280c,b5314bb3-de6b-4e41-8505-b083e045ec0c,11/13/2015,01:18:15,53878.4067216,None
